video_url,format,duration,playlist_url,video_number,video_no,channel_url,playlist_number,playlist_no,channel_title,playlist_title,video_title
https://youtube.com/watch?v=BDqg22EN8do,_UNKNOWN_,151,https://www.youtube.com/playlist?list=PLRXyknBDMNN20dypjtwUqxlJqkacsHTUf,42,14,https://www.youtube.com/channel/UCg2hOhwtHaLnk6CvMzNtIrA,20,8,USLawEssentials,Civil Procedure,Discovery: What is a deposition?
https://youtube.com/watch?v=2sjC0tyvDk0,_UNKNOWN_,150,https://www.youtube.com/playlist?list=PLRXyknBDMNN20dypjtwUqxlJqkacsHTUf,42,15,https://www.youtube.com/channel/UCg2hOhwtHaLnk6CvMzNtIrA,20,8,USLawEssentials,Civil Procedure,What are Requests for Admission?
https://youtube.com/watch?v=zBEhja-Egzs,_UNKNOWN_,93,https://www.youtube.com/playlist?list=PLRXyknBDMNN20dypjtwUqxlJqkacsHTUf,42,16,https://www.youtube.com/channel/UCg2hOhwtHaLnk6CvMzNtIrA,20,8,USLawEssentials,Civil Procedure,Discovery:  What is a Motion to Compel?
https://youtube.com/watch?v=-RCxB6mZbGc,_UNKNOWN_,96,https://www.youtube.com/playlist?list=PLRXyknBDMNN20dypjtwUqxlJqkacsHTUf,42,17,https://www.youtube.com/channel/UCg2hOhwtHaLnk6CvMzNtIrA,20,8,USLawEssentials,Civil Procedure,What is interpleader?
https://youtube.com/watch?v=hMhIyh2WjjY,_UNKNOWN_,149,https://www.youtube.com/playlist?list=PLRXyknBDMNN20dypjtwUqxlJqkacsHTUf,42,18,https://www.youtube.com/channel/UCg2hOhwtHaLnk6CvMzNtIrA,20,8,USLawEssentials,Civil Procedure,What is summary judgment?
https://youtube.com/watch?v=TfTjGzYh5KY,_UNKNOWN_,225,https://www.youtube.com/playlist?list=PLRXyknBDMNN20dypjtwUqxlJqkacsHTUf,42,19,https://www.youtube.com/channel/UCg2hOhwtHaLnk6CvMzNtIrA,20,8,USLawEssentials,Civil Procedure,What is Judgment as a Matter of Law?
https://youtube.com/watch?v=_hTZE4L6lHw,_UNKNOWN_,161,https://www.youtube.com/playlist?list=PLRXyknBDMNN20dypjtwUqxlJqkacsHTUf,42,20,https://www.youtube.com/channel/UCg2hOhwtHaLnk6CvMzNtIrA,20,8,USLawEssentials,Civil Procedure,Res Judicata: What is claim preclusion?
https://youtube.com/watch?v=wrOb4i7vrKA,_UNKNOWN_,143,https://www.youtube.com/playlist?list=PLRXyknBDMNN20dypjtwUqxlJqkacsHTUf,42,21,https://www.youtube.com/channel/UCg2hOhwtHaLnk6CvMzNtIrA,20,8,USLawEssentials,Civil Procedure,What is issue preclusion?
https://youtube.com/watch?v=gkcklUCmDDY,_UNKNOWN_,134,https://www.youtube.com/playlist?list=PLRXyknBDMNN20dypjtwUqxlJqkacsHTUf,42,22,https://www.youtube.com/channel/UCg2hOhwtHaLnk6CvMzNtIrA,20,8,USLawEssentials,Civil Procedure,What is an appeal in a civil litigation?
https://youtube.com/watch?v=tOEWwjpYVM4,_UNKNOWN_,149,https://www.youtube.com/playlist?list=PLRXyknBDMNN20dypjtwUqxlJqkacsHTUf,42,23,https://www.youtube.com/channel/UCg2hOhwtHaLnk6CvMzNtIrA,20,8,USLawEssentials,Civil Procedure,What is impleader?
